file,dice_mean,jneg_pct,label_2,label_3,label_4,label_7,label_8,label_10,label_11,label_12,label_13,label_14,label_15,label_16,label_17,label_18,label_24,label_28,label_31,label_41,label_42,label_43,label_46,label_47,label_49,label_50,label_51,label_52,label_53,label_54,label_60,label_63
EDP016.npz,0.809842,0.161888,0.865043,0.762189,0.869138,0.835083,0.902913,0.885116,0.828122,0.809036,0.775291,0.811805,0.818692,0.916006,0.845073,0.833333,0.782863,0.836349,0.462055,0.864866,0.766669,0.873539,0.815501,0.900346,0.874113,0.827586,0.845834,0.816810,0.827728,0.830587,0.778681,0.434899
EDP026.npz,0.809093,0.189814,0.872128,0.774622,0.844018,0.841233,0.909988,0.887027,0.822841,0.805222,0.833333,0.819241,0.832622,0.917285,0.834104,0.813124,0.707071,0.814158,0.422956,0.867621,0.767392,0.869470,0.834850,0.906224,0.880664,0.802576,0.852379,0.818198,0.851431,0.830688,0.783434,0.456897
HP_IA037.npz,0.810975,0.213950,0.866689,0.768416,0.869833,0.855503,0.916868,0.901406,0.850799,0.832288,0.834125,0.785361,0.870953,0.906739,0.860465,0.770201,0.656704,0.841179,0.313531,0.869509,0.766219,0.879425,0.828085,0.905877,0.890300,0.828144,0.859027,0.831323,0.861511,0.847856,0.824759,0.436141
HP_IA038.npz,0.810448,0.189863,0.864068,0.769573,0.884912,0.830503,0.906863,0.892649,0.854985,0.819866,0.872248,0.795669,0.836941,0.911680,0.851190,0.817021,0.730952,0.869403,0.328112,0.863180,0.768277,0.882899,0.826868,0.900198,0.881843,0.831334,0.858784,0.826390,0.856648,0.832784,0.820382,0.327215
HP_IA042.npz,0.810150,0.175876,0.868475,0.766524,0.872336,0.804953,0.883911,0.896533,0.864322,0.817108,0.837502,0.814670,0.829719,0.925826,0.836479,0.814454,0.712064,0.855759,0.407468,0.874483,0.774108,0.850545,0.822251,0.884152,0.896729,0.849080,0.875068,0.862993,0.840944,0.856840,0.854678,0.254517
HP_IA043.npz,0.815569,0.221652,0.857939,0.745071,0.884769,0.844775,0.885331,0.911164,0.859299,0.821051,0.826038,0.832139,0.859949,0.931010,0.825207,0.827861,0.673948,0.874520,0.321158,0.863094,0.749329,0.877943,0.815559,0.895139,0.910090,0.834342,0.864486,0.861162,0.844785,0.836477,0.860229,0.473195
HP_IA045.npz,0.824705,0.183287,0.861754,0.771974,0.882729,0.857269,0.911453,0.907465,0.859961,0.823034,0.849912,0.786838,0.795900,0.914386,0.853626,0.863287,0.727069,0.859605,0.419162,0.869585,0.778073,0.875596,0.845032,0.903655,0.890314,0.847113,0.866682,0.858649,0.861649,0.862905,0.853218,0.483245
HP_IA055.npz,0.828241,0.158062,0.865110,0.778350,0.878463,0.832286,0.910002,0.906384,0.854567,0.827575,0.852069,0.772859,0.877520,0.922888,0.850086,0.822762,0.776524,0.872944,0.510499,0.869807,0.780020,0.868814,0.827042,0.902883,0.887674,0.849028,0.867296,0.861060,0.849218,0.841566,0.858299,0.473651
PILOT006.npz,0.818489,0.179751,0.872259,0.776898,0.864029,0.838471,0.902248,0.911506,0.840837,0.824840,0.849961,0.771028,0.839257,0.923158,0.805079,0.815072,0.763316,0.838971,0.487582,0.880320,0.785006,0.869967,0.835385,0.904813,0.900968,0.816008,0.867199,0.826934,0.841089,0.832481,0.826385,0.443609
PILOT014.npz,0.811537,0.174265,0.869040,0.780616,0.889437,0.814839,0.904975,0.905683,0.841569,0.810645,0.822629,0.767768,0.845552,0.910673,0.835169,0.818860,0.726953,0.845589,0.337200,0.868737,0.781065,0.893420,0.818345,0.893455,0.905867,0.863451,0.849535,0.826667,0.851149,0.842939,0.855502,0.368783
PILOT018.npz,0.820636,0.198655,0.871812,0.778789,0.893730,0.815904,0.885926,0.887785,0.865783,0.816346,0.779939,0.831541,0.872690,0.932508,0.842934,0.836110,0.749905,0.873954,0.476788,0.877628,0.779414,0.886951,0.810329,0.885979,0.905290,0.859041,0.862651,0.856619,0.842154,0.803627,0.862100,0.374847
PILOT051.npz,0.790458,0.184341,0.862494,0.777241,0.880874,0.844473,0.913095,0.879623,0.832849,0.798051,0.758732,0.743709,0.835345,0.914673,0.843004,0.794195,0.710428,0.825368,0.392813,0.861953,0.765631,0.873712,0.809920,0.846079,0.876064,0.847658,0.824716,0.790020,0.788392,0.614709,0.817242,0.390663
PILOT055.npz,0.819822,0.172412,0.871511,0.783672,0.872835,0.844682,0.916782,0.891759,0.883613,0.839133,0.831904,0.806663,0.848046,0.933047,0.858933,0.827050,0.733000,0.848794,0.376971,0.869732,0.774331,0.855164,0.827313,0.905755,0.881505,0.846685,0.864581,0.868650,0.841303,0.818143,0.829852,0.443265
PILOT062.npz,0.800276,0.213405,0.859448,0.775059,0.845913,0.812941,0.872583,0.886638,0.851406,0.816213,0.834046,0.802775,0.833834,0.895084,0.843698,0.819379,0.616052,0.859505,0.283708,0.871018,0.779872,0.870548,0.820019,0.895593,0.865122,0.830995,0.857271,0.818603,0.842282,0.836270,0.830091,0.382313
T008.npz,0.802759,0.180865,0.874788,0.784345,0.876978,0.815118,0.893545,0.890287,0.846184,0.805870,0.776062,0.788069,0.820089,0.851272,0.845184,0.825382,0.756837,0.828382,0.361200,0.876948,0.780400,0.876643,0.812704,0.889698,0.885308,0.837237,0.856419,0.842141,0.840894,0.818062,0.822327,0.304406
T013.npz,0.783990,0.227441,0.862775,0.771695,0.878924,0.828128,0.880569,0.888657,0.851475,0.749661,0.680664,0.744712,0.841113,0.865543,0.801280,0.682685,0.714686,0.819433,0.386499,0.871185,0.775429,0.880062,0.815921,0.884812,0.866594,0.826718,0.836389,0.800748,0.805723,0.697022,0.800906,0.409686
T037.npz,0.809373,0.176433,0.873087,0.779776,0.871052,0.829718,0.889726,0.887599,0.855380,0.813798,0.780040,0.806548,0.847465,0.897013,0.840993,0.819026,0.731629,0.835637,0.342780,0.875760,0.771184,0.873277,0.836105,0.888999,0.897802,0.834711,0.865314,0.841239,0.843696,0.838285,0.804341,0.409218
T053.npz,0.813090,0.196184,0.872972,0.780365,0.884647,0.810858,0.893848,0.894579,0.855675,0.826535,0.838428,0.830287,0.802561,0.888565,0.834302,0.820708,0.747974,0.851273,0.410409,0.874561,0.778905,0.868094,0.809117,0.889246,0.886996,0.847396,0.844503,0.822413,0.858496,0.827269,0.841505,0.400210
T054.npz,0.806100,0.193012,0.870917,0.781472,0.864545,0.829109,0.892584,0.881389,0.836560,0.813039,0.787085,0.769936,0.820025,0.878527,0.857638,0.822069,0.717787,0.832982,0.427807,0.872306,0.776078,0.869592,0.828003,0.896228,0.889730,0.822278,0.863810,0.817792,0.844433,0.786630,0.809998,0.422650
T070.npz,0.806041,0.203196,0.870009,0.774173,0.852873,0.795538,0.873289,0.899968,0.826712,0.816246,0.785119,0.774065,0.815530,0.887540,0.851243,0.811701,0.729950,0.853258,0.447197,0.872058,0.772725,0.856150,0.812818,0.888842,0.881435,0.825908,0.845787,0.818772,0.843733,0.819922,0.839583,0.439086
T073.npz,0.810215,0.220889,0.864283,0.746852,0.868902,0.820483,0.896256,0.893881,0.854796,0.793184,0.818918,0.802338,0.835658,0.895867,0.865372,0.777535,0.738165,0.840259,0.413690,0.869011,0.748269,0.865325,0.832959,0.898288,0.892506,0.829283,0.857165,0.834479,0.854942,0.821858,0.822218,0.453709
T076.npz,0.804665,0.224232,0.860633,0.767476,0.878219,0.829071,0.900985,0.891514,0.854628,0.788633,0.783927,0.814925,0.851705,0.886968,0.820778,0.825104,0.753556,0.850757,0.411384,0.858652,0.767708,0.873062,0.824915,0.897247,0.899945,0.819282,0.702322,0.773667,0.859684,0.806705,0.824598,0.461905
T079.npz,0.798269,0.209372,0.872807,0.772702,0.860784,0.780690,0.856717,0.880157,0.823893,0.813518,0.778702,0.786342,0.770969,0.838340,0.819109,0.810864,0.754463,0.852127,0.376833,0.879358,0.779738,0.863978,0.806852,0.882986,0.885584,0.825051,0.851147,0.820356,0.847106,0.820603,0.859368,0.376923
T091.npz,0.802885,0.193823,0.866838,0.769802,0.869911,0.825127,0.895089,0.909742,0.851844,0.812795,0.815042,0.843573,0.815425,0.847487,0.831242,0.744141,0.761406,0.854497,0.371910,0.873964,0.771063,0.876513,0.777486,0.873709,0.904583,0.854985,0.853900,0.826626,0.814945,0.798283,0.812748,0.361870
T099.npz,0.809743,0.190202,0.875423,0.789635,0.885379,0.809407,0.891151,0.893782,0.868282,0.811945,0.775445,0.800813,0.838025,0.893833,0.850515,0.841486,0.670638,0.842518,0.431784,0.875905,0.785650,0.879195,0.810106,0.891914,0.888735,0.841522,0.850475,0.808875,0.850757,0.830995,0.815592,0.392510
T108.npz,0.802172,0.205703,0.875338,0.774368,0.886360,0.809269,0.880079,0.894856,0.840814,0.808452,0.794384,0.817030,0.795604,0.867150,0.838183,0.739272,0.760501,0.831611,0.376881,0.872257,0.770933,0.865208,0.837410,0.895071,0.875482,0.831509,0.850241,0.816231,0.849566,0.786145,0.832151,0.392808
VNT006.npz,0.791019,0.259194,0.865170,0.762676,0.881888,0.822473,0.902563,0.897274,0.845477,0.793850,0.745732,0.792108,0.837162,0.921672,0.841255,0.784222,0.719376,0.838190,0.322621,0.864715,0.760605,0.863609,0.810292,0.878127,0.895306,0.816640,0.844006,0.832296,0.815757,0.779489,0.804909,0.191121
VNT017.npz,0.809316,0.226545,0.862543,0.764967,0.880245,0.846096,0.911782,0.897915,0.867477,0.807269,0.811071,0.811330,0.829911,0.914100,0.854470,0.813544,0.644836,0.807999,0.487509,0.868764,0.777939,0.885923,0.825788,0.896248,0.864758,0.812426,0.853730,0.827573,0.858289,0.833912,0.780764,0.380303
VNT019.npz,0.802816,0.187259,0.873258,0.784028,0.883663,0.845891,0.908958,0.890078,0.848684,0.799716,0.762182,0.795720,0.817765,0.914993,0.855481,0.842427,0.635867,0.809621,0.316832,0.870767,0.776597,0.878775,0.834047,0.899974,0.878903,0.825065,0.826138,0.782058,0.844925,0.854063,0.804240,0.423776
VNT028.npz,0.816909,0.181725,0.870810,0.778258,0.879136,0.838123,0.909494,0.893723,0.863973,0.810460,0.810725,0.802748,0.869292,0.917158,0.846040,0.854369,0.657165,0.845526,0.397390,0.873063,0.778742,0.878973,0.805093,0.896000,0.880775,0.849005,0.866823,0.845032,0.864138,0.867580,0.802943,0.454707
VNT045.npz,0.802090,0.177099,0.869880,0.774259,0.854067,0.826550,0.907031,0.895648,0.821124,0.813823,0.767828,0.783677,0.831366,0.921163,0.849490,0.836147,0.642648,0.841280,0.441826,0.871548,0.776254,0.869232,0.801132,0.894432,0.885887,0.832005,0.853966,0.823230,0.810836,0.835394,0.819052,0.311913
VNT048.npz,0.815447,0.172594,0.869615,0.776633,0.850840,0.844271,0.916618,0.898826,0.831467,0.786920,0.755430,0.806515,0.867075,0.931149,0.858566,0.840668,0.697114,0.859839,0.438318,0.877879,0.784628,0.873961,0.827975,0.903470,0.895407,0.827183,0.840637,0.833275,0.852310,0.806696,0.827963,0.482168
VNT057.npz,0.820214,0.179376,0.867871,0.778504,0.891932,0.850267,0.907443,0.895495,0.870782,0.815802,0.831804,0.819806,0.851706,0.919894,0.857169,0.849246,0.683627,0.829025,0.428377,0.878314,0.787498,0.888360,0.818610,0.897813,0.899418,0.839118,0.849525,0.817360,0.860650,0.830950,0.813397,0.476655
sub-0003.npz,0.823240,0.177462,0.872422,0.775247,0.879463,0.832282,0.905886,0.892390,0.856940,0.808106,0.830769,0.837581,0.855854,0.925625,0.864667,0.828648,0.700547,0.853003,0.467742,0.872503,0.770728,0.876617,0.812349,0.874527,0.894212,0.869258,0.853254,0.864765,0.848436,0.851745,0.853979,0.467649
sub-0027.npz,0.812826,0.243886,0.865883,0.772618,0.888372,0.830028,0.903419,0.894337,0.835687,0.810494,0.822758,0.808366,0.779235,0.906982,0.851820,0.836675,0.714929,0.839980,0.448620,0.869959,0.773593,0.888215,0.813896,0.881364,0.896593,0.830891,0.849965,0.832881,0.857464,0.858831,0.827682,0.393258
sub-0042.npz,0.793010,0.276317,0.845595,0.740636,0.837759,0.829284,0.900388,0.871297,0.832689,0.821808,0.838187,0.790063,0.777416,0.907698,0.828583,0.828374,0.630365,0.845657,0.309104,0.854397,0.748860,0.856261,0.805846,0.895341,0.886939,0.842419,0.868608,0.849018,0.822897,0.843246,0.835274,0.246305
sub-0043.npz,0.806467,0.222161,0.861428,0.757913,0.877986,0.838884,0.908687,0.897589,0.856959,0.811728,0.778674,0.817331,0.841968,0.891229,0.858527,0.827417,0.738359,0.852412,0.307048,0.859166,0.748211,0.867956,0.824951,0.887919,0.886479,0.816794,0.850997,0.818830,0.866957,0.838002,0.812802,0.390805
sub-0055.npz,0.823267,0.218661,0.872865,0.780831,0.894645,0.844933,0.906426,0.908645,0.862317,0.817136,0.814747,0.841010,0.855932,0.922499,0.853115,0.843618,0.701122,0.878438,0.427823,0.870262,0.772513,0.877007,0.849355,0.898809,0.899630,0.860012,0.857931,0.854305,0.848067,0.830493,0.829678,0.423832
sub-0079.npz,0.818429,0.158461,0.873998,0.781022,0.886322,0.841058,0.908882,0.909726,0.860627,0.812632,0.846933,0.807165,0.845947,0.927274,0.857270,0.832084,0.754636,0.866092,0.391089,0.869510,0.769842,0.888210,0.812110,0.907405,0.901087,0.858733,0.853860,0.839681,0.825264,0.837250,0.855420,0.331727
sub-0080.npz,0.820358,0.199103,0.871766,0.770120,0.894560,0.832279,0.888237,0.911762,0.854799,0.819178,0.816224,0.833333,0.850953,0.921149,0.851230,0.841661,0.673053,0.866414,0.470109,0.864831,0.752170,0.879419,0.837287,0.891103,0.908893,0.821275,0.842346,0.831393,0.843286,0.869832,0.846409,0.455663
sub-0081.npz,0.800219,0.223699,0.864960,0.768950,0.884192,0.777917,0.860467,0.889220,0.864568,0.810467,0.818660,0.786591,0.841461,0.911596,0.840613,0.796924,0.703976,0.842003,0.322368,0.863885,0.760619,0.889206,0.727089,0.842771,0.889933,0.841611,0.858781,0.812844,0.852537,0.831540,0.820416,0.430412
