epoch,ncc,ssim,jneg_pct,smoothness
86,0.8908647793834492,0.7598297963729377,0.0,0.06287648864840237
87,0.8920424711906304,0.7599823959594673,0.0,0.060058053100473734
88,0.8929561497801441,0.7613578913084508,1.60100288791364e-05,0.06871755690890033
89,0.8904611821902,0.7592542659685033,4.310392390536723e-06,0.06432277450862861
90,0.894502486212779,0.7629705276610166,0.0,0.07078140317580774
91,0.8934004276485766,0.761772963293001,0.0,0.06175721731822212
92,0.8933545361130925,0.7624884926514648,0.0,0.06702207180107075
93,0.8907403319568957,0.7589305200068392,0.0,0.05675186571996596
94,0.8924779204998986,0.761667185699015,0.0,0.06224383711735955
95,0.8923847655118522,0.7613426140555651,0.0,0.06581815172547191
96,0.8932134832366038,0.7618170390377415,1.2110150049603174e-05,0.06635306267190125
97,0.8912534511695474,0.7593389952759195,0.0,0.0619467514452635
98,0.8939975671849009,0.7625535239382562,0.0,0.06475102056559744
99,0.89099390728999,0.7595506550899151,0.0,0.0606411049493699
100,0.8907527630612001,0.759268083018971,0.0,0.05932370153792455
101,0.8914761098764711,0.7595472761394068,0.0,0.06104891295386952
102,0.8926787416813737,0.761147563388107,0.0,0.06561556101630647
103,0.8930131641484923,0.7616251032033021,0.0,0.06393856202327189
104,0.8925005248037435,0.7600141755503412,0.0,0.06079987342710117
105,0.8931620979713182,0.7626099279135985,0.0,0.06546955916170283
106,0.8922144588777574,0.7602330474420427,2.6067611123722085e-05,0.06661214449707324
107,0.8911567390975306,0.7605196638354464,6.362960195554211e-06,0.06418739254803445
108,0.8920139175350383,0.7601056020298855,0.0,0.06153082985517774
109,0.8918651099932395,0.7607461000945558,5.747189854048964e-06,0.06468341234278217
110,0.8918786018581714,0.7594960261834414,1.1494379708097928e-05,0.06326947067430148
111,0.8930611772052313,0.7612778106049077,3.8588274734328756e-05,0.06558588103063688
112,0.8926261026980513,0.7605145031565707,8.025540117618375e-05,0.06841480172973252
113,0.8918602719145307,0.7601192664321995,1.0262839025087435e-06,0.06330361339693763
114,0.89202462818663,0.7601680995217246,4.72090595154022e-06,0.06407581744182823
115,0.8910840335538832,0.7585714936730426,0.0,0.05980044448160235
116,0.8925210449655178,0.7606745665437455,6.629794010206483e-05,0.0686536545212128
117,0.8917598734467717,0.7599950479300976,3.797250439282351e-05,0.0658205628150411
118,0.8928708898819099,0.7606430908719791,1.6420542440139898e-06,0.06294995621912244
119,0.8943330786995969,0.762979973879135,7.327667063912428e-05,0.07115796728304319
120,0.8924390128103353,0.7615608262519964,1.1699636488599679e-05,0.06787091389918005
121,0.8920807020138886,0.7610170747985022,6.773473756557707e-05,0.06639554268400327
122,0.8919386055509922,0.7606170571384459,0.0,0.06303274636038468
123,0.8930917432752706,0.7625619013458118,5.4393046832963396e-05,0.06870820382767814
124,0.8923130085912802,0.76115711103255,9.257080800628867e-05,0.06837795217722749
125,0.893195017919702,0.7620210783824146,8.826041561575196e-06,0.06674687990867453
126,0.8933229870715383,0.7620637519763623,7.430295454163303e-05,0.06923221191588663
127,0.8937546974521572,0.7629132321312768,7.635552234665052e-05,0.0702743794033067
128,0.8931123563798807,0.7620313952807559,5.1724708686440676e-05,0.06880581999884255
129,0.8927904074474916,0.7608920730952838,3.715147727081652e-05,0.06612803764400561
130,0.8934102139230502,0.761925431189953,8.066591473718726e-05,0.07029315333130721
131,0.8933230295019635,0.7622080708562717,2.7709665367736075e-05,0.06807574781814148
132,0.8918351692668463,0.7605068246544276,2.7299151806732574e-05,0.06403984770601047
133,0.8926583275956622,0.7616309974184443,5.357201971095641e-05,0.06833337034469754
134,0.8933645911135916,0.7623479736916664,4.310392390536723e-06,0.06899949990832484
135,0.8941876393253521,0.7634106527384438,6.937679180959106e-05,0.06987179606517588
136,0.8923300423864591,0.761512421057384,4.700380273490045e-05,0.0658490374364685
137,0.8929902830366361,0.7620304309170204,0.0,0.06473148502192412
138,0.8933179459329379,0.7619113194824942,5.500881717446866e-05,0.0674075205500585
139,0.891948793904256,0.7607236952423855,8.867092917675542e-05,0.06768088093149807
140,0.8933719729973097,0.76156280949717,0.0,0.06472811271176059
141,0.8926928760641712,0.76186472415699,0.00010468095805589184,0.0703038069828003
142,0.8920514048156092,0.7614004870329693,6.670845366306833e-05,0.06757406480768222
143,0.8931974172592163,0.7619162690636845,9.708645717732714e-05,0.0710508841310896
144,0.8922831042338226,0.7614298612389582,3.9204045075834e-05,0.06651389400841731
145,0.8935378759594287,0.7623068453777361,0.00010611775551940408,0.0707002624482611
146,0.8928294606127981,0.7616652437086724,0.0,0.06405204655582843
147,0.894060068211313,0.763322775590892,6.752948078507534e-05,0.06974855601053559
148,0.8934580037149332,0.7625239451042531,6.157703415052461e-05,0.06881132925331782
149,0.8929384764978441,0.7612052370951231,7.183987317561206e-05,0.06621586873050053
150,0.8917717873039892,0.7593862796784348,6.383485873604385e-05,0.06329473786221786
151,0.8938167761948149,0.7634907644045664,0.00014778488196125908,0.07279884539173632
152,0.8922143416889643,0.7617329709718186,0.0,0.06421854473074298
153,0.8921626674926887,0.7608707127858556,1.6420542440139896e-05,0.06694044455120308
154,0.8935288554531032,0.7617825838281965,3.0993773855764055e-05,0.06637292682248468
155,0.8937603942418503,0.7623899593574984,6.896627824858757e-05,0.07039720267037687
156,0.8924698849855843,0.7605499069110732,0.0,0.060851013224761365
157,0.8935284119541362,0.7610493037582075,0.00020320421269673123,0.0728988334027482
158,0.8931666764162355,0.7618198088504922,6.793999434607882e-05,0.066948989160572
159,0.8935282321299537,0.7619182341438573,6.752948078507534e-05,0.06859067193295618
160,0.8908416871297158,0.7589499620661637,0.0,0.05640549016465291
161,0.8930388507196458,0.7617439685962792,1.6420542440139898e-06,0.06440055445606141
162,0.8932944586721517,0.761824474907832,6.362960195554211e-06,0.06466637021996144
163,0.8923794980776512,0.7604699372697945,0.00018391007532956688,0.06931061073703597
164,0.8918214056451442,0.7599513326906988,0.0,0.06589331207560155
165,0.892192533460714,0.7610794742873533,5.952446634550713e-06,0.06515850658504829
166,0.8934781329106476,0.7617102526571181,7.861334693216976e-05,0.06846770633828937
167,0.8929348749629522,0.761441715606092,5.56245875159739e-05,0.06759668069583821
168,0.8943280688786911,0.7638000821912654,9.872851142134113e-05,0.07356271262564776
169,0.8928639080564854,0.7624341825837683,0.00014860590908326608,0.06993773842617175
170,0.8934747546406115,0.7628856743211267,0.00016790004645043046,0.07059241427597984
171,0.8931112259121264,0.7623309891404947,2.9762233172753564e-05,0.06705532144159236
172,0.8936912983150805,0.7630485597344713,0.00014963219298577481,0.07303280770676053
173,0.8942907371763456,0.7636384012005597,2.873594927024482e-06,0.06739692960301477
174,0.8931846810599505,0.7630521721561095,4.1667126441854985e-05,0.06642130954917204
175,0.8928602024660273,0.7612227691228114,0.00010570724195840059,0.06867357610894556
176,0.8943548263129542,0.7646263427008179,0.0002526710967976527,0.07798867435904883
177,0.8928181862427016,0.7618645391136908,8.04606579566855e-05,0.06761448818329974
178,0.8943179350788311,0.7631958701978268,7.88186037126715e-05,0.06930961215994873
179,0.8922970315157357,0.7614178748101537,2.6683381465227333e-06,0.06416926289892803
180,0.893283052969787,0.7620979522689895,9.77022275188324e-05,0.06811423683874467
181,0.8933805530354127,0.7621855268055958,9.811274107983587e-05,0.0704723333158546
182,0.893955815646608,0.7632922867594321,3.0993773855764055e-05,0.06607238615870918
183,0.8954557251122038,0.7651100342743791,6.814525112658058e-05,0.07225910878456118
184,0.8939486034845902,0.7630507389271103,6.547691298005784e-05,0.06935732286044602
185,0.8939360450890105,0.7627712360698321,7.16346163951103e-05,0.06841858852875687
186,0.8923038981728635,0.761335702866739,8.68236181522397e-05,0.06752743709623277
187,0.8928772554559222,0.7615405497500114,6.9787305370594565e-06,0.06542785382746735
188,0.8924586156667289,0.7614518819391919,0.00011576482420298628,0.06958583934169452
189,0.8943601705260196,0.7638252329388465,0.00018637315669558783,0.07469275429197667
190,0.8932579341581313,0.7626855595705496,4.926162732041969e-06,0.06503217678390823
191,0.893313467502594,0.7623990547983245,5.131419512543718e-06,0.06481144796283442
192,0.8925638370594736,0.7610257908428111,0.0,0.06352599649058686
193,0.8939298512571949,0.7629905919714199,5.213522224744417e-05,0.06767767582728007
194,0.8935581526513827,0.7616233550759153,0.00012192252761803873,0.0699335155432444
195,0.8940592307155415,0.7634189935333495,8.538682068872747e-05,0.07155094452506183
196,0.8943568892398123,0.7636667112864208,9.790748429933414e-05,0.06987083098709078
197,0.8940275735774282,0.7629282593435674,7.327667063912428e-05,0.06923950812088768
198,0.8930382657859285,0.7616766274867557,9.257080800628867e-05,0.0682677978558971
199,0.8941145670616021,0.763559654716505,0.00022372989074690612,0.07484550024303845
200,0.8934528857974683,0.762779482765554,0.00011555956742248452,0.07146904505276264
201,0.8940489494194419,0.7633295839987438,3.4072625563290284e-05,0.06578657552955072
202,0.8920939534397448,0.7599811207928315,9.852325464083937e-05,0.06441053115048494
203,0.8947648082749319,0.7631389903796889,0.00010693878264141108,0.07095907979952645
204,0.8931498668961606,0.762209032785496,8.0050144395682e-06,0.0652909455485484
205,0.8920315958685794,0.7612901130714673,0.0002021779287942225,0.07043773296557493
206,0.894688918428906,0.7642941323131717,0.00016543696508440948,0.07385471141778753
207,0.8924060170933351,0.7618960282148188,0.00021120922713629942,0.07137415327143587
208,0.8934648168289056,0.7620924861516155,6.855576468758407e-05,0.06745281051331342
209,0.8930919099662263,0.762417243464351,0.0004181080618820622,0.0756444842248792
210,0.8937652757612325,0.7625586744662658,0.00020320421269673123,0.07292029948834078
211,0.894421132944398,0.7632038159633224,0.000320200577582728,0.07578848025927289
212,0.8944598628302752,0.7635699425707063,0.00023501901367450228,0.07368849842982778
213,0.8939485499414347,0.762281134386885,0.00011063340469044257,0.07013181252286659
214,0.8929051039582592,0.7620804670642186,9.893376820184287e-05,0.06935669357446417
215,0.8932687377525588,0.7624208945353002,7.758706302966103e-05,0.06832434361607184
216,0.8934983136290211,0.7624557474731107,0.00023542952723550582,0.07265227435204058
217,0.8939969509334887,0.7633110872372953,0.00029967489953255314,0.07461681232740314
218,0.8943364640413705,0.7630258099299115,0.0004016875194419222,0.07585025565714527
219,0.8936755859245689,0.7633612671160279,0.00020648832118475924,0.07393940115323827
220,0.8927189869395757,0.7609307417663284,9.647068683582192e-05,0.06679108309050454
221,0.895031456219948,0.7643366608103581,0.00014819539552226257,0.07730368298273217
222,0.8942959409649089,0.7631349649230923,6.732422400457358e-05,0.07005313451607097
223,0.8930399741156626,0.7618506248220209,9.277606478679041e-05,0.06880423487499514
224,0.8936493972600517,0.7626624904787391,0.00025595520528568064,0.07256935191364422
225,0.8939871080851151,0.7620822712051853,9.421286225030265e-05,0.06978949364195815
226,0.8941790390822847,0.7632933136045724,0.00011863841913001075,0.07215095888448374
227,0.89207410206229,0.7612223781806173,9.996005210435161e-05,0.06739310289326644
228,0.8946810172776044,0.7638118588039073,8.415528000571697e-06,0.06901399552490625
229,0.8934201406220258,0.7638791973805993,0.00021613538986834142,0.07614790757928612
230,0.8939194174136146,0.763260228893684,0.00016194759981587973,0.07220863856146333
231,0.8923046851562242,0.7613114621797533,9.40076054698009e-05,0.06782043949302317
232,0.893813818188037,0.763353195286006,8.661836137173796e-05,0.07152546331546884
233,0.8928822238566512,0.7620743898632417,0.00015230053113229753,0.07120226962704969
234,0.8923271460048223,0.7604437582242789,0.00028674372236094293,0.07172832894434963
235,0.8938860307305546,0.7630303496584976,0.0002838701274339185,0.07742529106918343
236,0.8935966249239646,0.7633785242540014,9.113401054277644e-05,0.071012216400142
237,0.8920501359438492,0.7612904427968175,0.0002286560534789481,0.0699324478055903
238,0.8935294686737707,0.7626901204531396,0.00011679110810549502,0.07049050351498269
239,0.8931155073440681,0.762645143522434,0.00019417291435465427,0.07447782162797906
240,0.8941873008921996,0.7636786829964779,0.00013280113698463142,0.07366277755364396
241,0.8939112778437339,0.7632785004035602,6.075600702851761e-05,0.0687512377675591
242,0.8929408728066137,0.76254586250441,0.00012931177171610168,0.07171286170576084
243,0.8959153284460811,0.7654076874878819,8.005014439568198e-05,0.0717384322581939
244,0.8931565203909146,0.7625495849511267,0.00012274355474004576,0.0704126916401546
245,0.8939624954078157,0.7630837872460825,0.0001841153321100686,0.07262979283281681
246,0.8930483824115688,0.7621142007672262,4.310392390536723e-06,0.06468899931237733
247,0.893550428293519,0.7633062747556758,0.00010529672839739709,0.07076135792540607
248,0.8943852277125343,0.7639543986355821,0.00012233304117904221,0.07304080259410065
249,0.8922066072286186,0.7603846805979247,3.899878829533226e-06,0.06416337062521854
250,0.8952872894578061,0.7652116657955208,0.00039060365329482785,0.08032849964772557
251,0.8947557190717277,0.7641557223565688,0.00022639822889342887,0.0761269889949521
252,0.8933749198913574,0.762839054942001,7.656077912715228e-05,0.06945438694477207
253,0.8939139731859757,0.762638039196669,0.0002479501908461125,0.0741834541855743
254,0.8929697457006422,0.7620353120818824,0.00026088136801772266,0.07220061489388789
255,0.8943357871750653,0.7641241803858333,0.0003013169537765671,0.07691950606521598
256,0.894261458162534,0.7638782499266112,0.0003628939879270918,0.07661729555387618
257,0.8934522301463758,0.7627742810651343,0.0003893721126118173,0.07596334583378571
258,0.8941146711171684,0.7635071469211582,6.157703415052461e-05,0.07042674898461959
259,0.8948484406632892,0.7636080823735851,0.00028838577660495694,0.07454940183206572
260,0.8954236214443788,0.764721039488731,9.564965971381491e-05,0.07313938161271419
261,0.8939873374114602,0.7625231950266727,0.00017898391259752488,0.07103972781303544
262,0.8927809070732634,0.762488382538765,0.0006605163196546273,0.07773193696087574
263,0.8932560924756325,0.7628510580089076,0.00037685144900121066,0.07666105936257706
264,0.8916848362502405,0.7612827773768501,6.055075024801587e-05,0.0666447430257133
265,0.893191187058465,0.7628541928588773,0.0003175322394362053,0.07445892182048568
266,0.8924025953826258,0.7621581488689144,0.00019437817113515608,0.07169757867271428
267,0.8931110673031565,0.7620421513626982,0.00012335932508155098,0.07042678459389609
268,0.8949062086768069,0.7642940476721986,0.00010673352586090935,0.07301820845785156
269,0.8935446385609902,0.7634396906637687,9.52391461528114e-05,0.07024994067121614
270,0.8940109923734503,0.7633975593829098,0.00013095382596011568,0.07278679707482205
271,0.8922589037377956,0.7609989353488134,0.00012274355474004576,0.06854597558129295
272,0.894268316737676,0.7633579274357106,0.0001268486903500807,0.07121753552336625
273,0.8943122180841737,0.7634484930977308,6.999256215109632e-05,0.06904163915107532
274,0.8947939660589573,0.7644376682316629,0.0004632645535924468,0.07914391591734553
275,0.8945218870195292,0.7634780411374367,0.00029084885797097797,0.07596662005220177
276,0.892910837116888,0.7619708667964065,0.00010652826908040758,0.06946031404540763
277,0.893731793104592,0.7626845950008829,9.154452410377992e-05,0.07007045680420253
278,0.8934899922144615,0.7628069673322605,0.00013403267766764188,0.07128732634305765
279,0.893119673607713,0.7623719903950843,7.758706302966103e-05,0.06779679227265198
280,0.8950301620919826,0.7644556957124542,0.0002602655976762174,0.07492277343852162
281,0.8926428283675242,0.7618353994667444,0.00011309648605646357,0.06891999941248195
282,0.8934677445282371,0.7631376267866312,7.491872488313829e-05,0.06919007885104077
283,0.8920489489021948,0.7617276793177733,0.00019191508976913507,0.07014204422801228
284,0.8935538762706822,0.7624975853036278,6.855576468758408e-05,0.0694354025812788
285,0.8932760610418805,0.7616371561850176,0.00011863841913001075,0.06841551285568562
286,0.8942346926462852,0.7632537945401897,0.0003080904275331248,0.07580621194654792
287,0.8946592656232543,0.764132653232864,0.000277712424018866,0.07647488806870277
288,0.8941956930241343,0.7630359918583327,6.383485873604385e-05,0.06914269578173536
289,0.8932819406865007,0.7633911741544569,0.0002183932144538606,0.07378278211966725
290,0.8940024133455955,0.7634304922122388,0.00019294137367164383,0.07306587562691104
291,0.8931307853278467,0.7629712958744904,5.64456146379809e-05,0.06655485751659815
292,0.893065627348625,0.7628430951998819,0.0002502080154316317,0.0743739929650042
293,0.8938406695753841,0.7630201948681812,0.00033641586324236616,0.07564851535105352
294,0.8938363447027692,0.7634080992983396,0.00022804028313744285,0.07208582540476789
295,0.8941879686662706,0.7636984868692553,0.0,0.06490251898244655
296,0.8950245804705862,0.7646687001763338,0.00025903405699320687,0.0772700644654648
297,0.8949501049720635,0.7639681904273065,0.00016933684391394268,0.07323067124254244
298,0.8938524874590211,0.7632775010943854,0.00012746446069158597,0.07011187225540752
299,0.8933801145876868,0.7626192188533739,0.00011289122927596181,0.0711996659391828
300,0.8931472877324638,0.7623688891534107,8.374476644471349e-05,0.06733335360245368
